month,at_risk,events_default,events_prepaid,events_any,censored,cause_hazard,overall_survival,cif,naive_1_minus_km,cause,vintage_year,n_loans,follow_up_months
24.0,1201.0,4.0,17.0,21.0,102.0,0.014154870940882597,0.7117008443908323,0.16103739445114598,0.1710564734963239,prepaid,2021,1658,39
25.0,1078.0,7.0,4.0,11.0,76.0,0.0037105751391465678,0.7044385908766401,0.16367821391085222,0.17413233073752488,prepaid,2021,1658,39
26.0,991.0,10.0,7.0,17.0,78.0,0.007063572149344097,0.6923543769060014,0.16865406672229166,0.17996590660517098,prepaid,2021,1658,39
27.0,896.0,8.0,8.0,16.0,89.0,0.008928571428571428,0.6799909058898228,0.17483580223038095,0.18728763958191053,prepaid,2021,1658,39
28.0,791.0,3.0,5.0,8.0,87.0,0.006321112515802781,0.6731136274484593,0.1791341012562332,0.19242488585509698,prepaid,2021,1658,39
29.0,696.0,1.0,6.0,7.0,77.0,0.008620689655172414,0.6663438064827419,0.1849368049411337,0.19938674028738057,prepaid,2021,1658,39
30.0,612.0,4.0,3.0,7.0,93.0,0.004901960784313725,0.6587222269968283,0.18820319614938244,0.20331131508989342,prepaid,2021,1658,39
31.0,512.0,7.0,5.0,12.0,94.0,0.009765625,0.6432834248015901,0.19463603039739835,0.21109147802846873,prepaid,2021,1658,39
32.0,406.0,5.0,2.0,7.0,69.0,0.0049261083743842365,0.6321923312705281,0.19780491426341604,0.2149777269051758,prepaid,2021,1658,39
33.0,330.0,2.0,4.0,6.0,98.0,0.012121212121212121,0.6206979252474276,0.2054678516121497,0.22449314839723422,prepaid,2021,1658,39
34.0,226.0,2.0,0.0,2.0,86.0,0.0,0.6152050232540875,0.2054678516121497,0.22449314839723422,prepaid,2021,1658,39
35.0,138.0,0.0,2.0,2.0,73.0,0.014492753623188406,0.6062890084243182,0.2143838664419191,0.23573237813060766,prepaid,2021,1658,39
36.0,63.0,0.0,0.0,0.0,1.0,0.0,0.6062890084243182,0.2143838664419191,0.23573237813060766,prepaid,2021,1658,39
37.0,62.0,0.0,0.0,0.0,6.0,0.0,0.6062890084243182,0.2143838664419191,0.23573237813060766,prepaid,2021,1658,39
38.0,56.0,0.0,1.0,1.0,4.0,0.017857142857142856,0.5954624189881697,0.22521045587806762,0.24938001423541822,prepaid,2021,1658,39
39.0,51.0,0.0,0.0,0.0,3.0,0.0,0.5954624189881697,0.22521045587806762,0.24938001423541822,prepaid,2021,1658,39
1.0,1698.0,0.0,14.0,14.0,0.0,0.008244994110718492,0.9917550058892816,0.008244994110718492,0.00824499411071844,prepaid,2022,1698,27
2.0,1684.0,0.0,9.0,9.0,0.0,0.005344418052256532,0.9864546525323912,0.01354534746760895,0.013545347467608826,prepaid,2022,1698,27
3.0,1675.0,0.0,18.0,18.0,0.0,0.010746268656716417,0.9758539458186102,0.02414605418138987,0.02414605418138982,prepaid,2022,1698,27
4.0,1657.0,10.0,9.0,19.0,0.0,0.005431502715751358,0.9646643109540636,0.029446407538280327,0.029446407538280206,prepaid,2022,1698,27
5.0,1638.0,13.0,17.0,30.0,0.0,0.010378510378510378,0.9469964664310954,0.03945818610129564,0.03951930807054471,prepaid,2022,1698,27
6.0,1608.0,26.0,11.0,37.0,0.0,0.006840796019900498,0.925206124852768,0.04593639575971731,0.04608976056508707,prepaid,2022,1698,27
7.0,1571.0,10.0,13.0,23.0,0.0,0.008274984086569064,0.911660777385159,0.05359246171967019,0.05398335261642617,prepaid,2022,1698,27
8.0,1548.0,18.0,10.0,28.0,0.0,0.006459948320413436,0.8951707891637221,0.05948174322732626,0.06009457126877482,prepaid,2022,1698,27
9.0,1520.0,9.0,9.0,18.0,0.0,0.0059210526315789476,0.8845700824499412,0.06478209658421671,0.0656598007809992,prepaid,2022,1698,27
10.0,1502.0,20.0,13.0,33.0,0.0,0.008655126498002663,0.8651354534746761,0.0724381625441696,0.07374663339740872,prepaid,2022,1698,27
11.0,1469.0,13.0,14.0,27.0,0.0,0.009530292716133424,0.8492343934040048,0.0806831566548881,0.08257409911043545,prepaid,2022,1698,27
12.0,1442.0,9.0,9.0,18.0,99.0,0.0062413314840499305,0.8386336866902239,0.08598351001177855,0.08830005826994036,prepaid,2022,1698,27
13.0,1325.0,13.0,8.0,21.0,93.0,0.0060377358490566035,0.8253421339200392,0.09104695868613462,0.09380466169170676,prepaid,2022,1698,27
14.0,1211.0,11.0,11.0,22.0,114.0,0.009083402146985962,0.8103483048975447,0.09854387319738188,0.10203599837328503,prepaid,2022,1698,27
15.0,1075.0,12.0,8.0,20.0,104.0,0.0074418604651162795,0.7952720573645672,0.1045743722105729,0.10871852117608849,prepaid,2022,1698,27
16.0,951.0,10.0,8.0,18.0,101.0,0.008412197686645636,0.7802195894018309,0.11126435797178903,0.11621615717040101,prepaid,2022,1698,27
17.0,832.0,11.0,7.0,18.0,121.0,0.008413461538461538,0.7633398386695797,0.1178287054787756,0.12365183854036166,prepaid,2022,1698,27
18.0,693.0,5.0,4.0,9.0,89.0,0.005772005772005772,0.7534263342712735,0.12223470743357837,0.1287101251865933,prepaid,2022,1698,27
19.0,595.0,5.0,4.0,9.0,101.0,0.0067226890756302525,0.7420299695512038,0.127299758420276,0.13456753610970862,prepaid,2022,1698,27
20.0,485.0,3.0,3.0,6.0,98.0,0.006185567010309278,0.7328502173505704,0.1318896345205927,0.13992072660799904,prepaid,2022,1698,27
21.0,381.0,0.0,3.0,3.0,98.0,0.007874015748031496,0.7270797431982038,0.1376601086729594,0.1466930043512431,prepaid,2022,1698,27
22.0,280.0,0.0,3.0,3.0,107.0,0.010714285714285714,0.7192896030925088,0.14545024877865445,0.15583557930462266,prepaid,2022,1698,27
23.0,170.0,1.0,2.0,3.0,93.0,0.011764705882352941,0.7065962571555822,0.1539124794032722,0.16576692543045057,prepaid,2022,1698,27
24.0,74.0,0.0,0.0,0.0,7.0,0.0,0.7065962571555822,0.1539124794032722,0.16576692543045057,prepaid,2022,1698,27
25.0,67.0,0.0,0.0,0.0,7.0,0.0,0.7065962571555822,0.1539124794032722,0.16576692543045057,prepaid,2022,1698,27
26.0,60.0,0.0,0.0,0.0,7.0,0.0,0.7065962571555822,0.1539124794032722,0.16576692543045057,prepaid,2022,1698,27
27.0,53.0,0.0,0.0,0.0,8.0,0.0,0.7065962571555822,0.1539124794032722,0.16576692543045057,prepaid,2022,1698,27
1.0,1487.0,0.0,9.0,9.0,123.0,0.00605245460659045,0.9939475453934096,0.00605245460659045,0.0060524546065904294,prepaid,2023,1487,18
2.0,1355.0,0.0,12.0,12.0,127.0,0.008856088560885609,0.9851450579065307,0.014854942093469353,0.01485494209346927,prepaid,2023,1487,18
3.0,1216.0,0.0,6.0,6.0,125.0,0.004934210526315789,0.9802841447918603,0.019715855208139735,0.019715855208139677,prepaid,2023,1487,18
4.0,1085.0,5.0,7.0,12.0,124.0,0.0064516129032258064,0.9694422924992314,0.026040269045506576,0.026040269045506492,prepaid,2023,1487,18
5.0,949.0,8.0,7.0,15.0,121.0,0.007376185458377239,0.9541191793406556,0.0331910551861753,0.033224376650018095,prepaid,2023,1487,18
6.0,813.0,5.0,7.0,12.0,119.0,0.008610086100861008,0.9400362394241883,0.04140610347078119,0.041548398007275056,prepaid,2023,1487,18
7.0,682.0,11.0,3.0,14.0,118.0,0.004398826979472141,0.9207393078231053,0.04554116024244184,0.04576446077263896,prepaid,2023,1487,18
8.0,550.0,6.0,1.0,7.0,115.0,0.0018181818181818182,0.9090208075417203,0.04721523171121112,0.04749943448032512,prepaid,2023,1487,18
9.0,428.0,7.0,2.0,9.0,121.0,0.004672897196261682,0.8899058840186468,0.05146299249411636,0.051950371702379594,prepaid,2023,1487,18
10.0,298.0,3.0,2.0,5.0,99.0,0.006711409395973154,0.8749745772398104,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
11.0,194.0,4.0,0.0,4.0,104.0,0.0,0.8569338643070308,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
12.0,86.0,0.0,0.0,0.0,11.0,0.0,0.8569338643070308,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
13.0,75.0,0.0,0.0,0.0,6.0,0.0,0.8569338643070308,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
14.0,69.0,0.0,0.0,0.0,4.0,0.0,0.8569338643070308,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
15.0,65.0,1.0,0.0,1.0,2.0,0.0,0.8437502663946149,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
16.0,62.0,0.0,0.0,0.0,7.0,0.0,0.8437502663946149,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
17.0,55.0,0.0,0.0,0.0,3.0,0.0,0.8437502663946149,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
18.0,52.0,0.0,0.0,0.0,10.0,0.0,0.8437502663946149,0.0574355152056509,0.058313120885585046,prepaid,2023,1487,18
