month,at_risk,events_default,events_prepaid,events_any,censored,cause_hazard,overall_survival,cif,naive_1_minus_km,cause,ltv_band,n_loans,follow_up_months
8.0,470.0,19.0,2.0,21.0,5.0,0.00425531914893617,0.8203725697370924,0.04109449041195322,0.04207407614986025,prepaid,90-97%,608,48
9.0,444.0,12.0,1.0,13.0,7.0,0.0022522522522522522,0.7963526521547,0.042942176379829555,0.044231566969342495,prepaid,90-97%,608,48
10.0,424.0,10.0,6.0,16.0,3.0,0.014150943396226415,0.7663016086771641,0.0542113176839055,0.057756591965059445,prepaid,90-97%,608,48
11.0,405.0,11.0,1.0,12.0,11.0,0.0024691358024691358,0.7435963758274703,0.056103420421379974,0.06008311889847906,prepaid,90-97%,608,48
12.0,382.0,6.0,1.0,7.0,5.0,0.002617801047120419,0.7299702642285375,0.05805000779265607,0.06254363429403276,prepaid,90-97%,608,48
13.0,370.0,5.0,1.0,6.0,7.0,0.002702702702702703,0.718132908592399,0.06002290039867915,0.06507730014729207,prepaid,90-97%,608,48
14.0,357.0,6.0,1.0,7.0,5.0,0.0028011204481792717,0.7040518711690186,0.062034477173447775,0.0676961312393165,prepaid,90-97%,608,48
15.0,345.0,9.0,3.0,12.0,5.0,0.008695652173913044,0.6795631104327049,0.0681566673575262,0.07580312140245282,prepaid,90-97%,608,48
16.0,328.0,4.0,1.0,5.0,4.0,0.003048780487804878,0.6692039166761088,0.07022850610884541,0.07862079481281115,prepaid,90-97%,608,48
17.0,319.0,12.0,3.0,15.0,7.0,0.009404388714733543,0.6377366478668873,0.0765219598706897,0.08728580301206379,prepaid,90-97%,608,48
18.0,297.0,10.0,0.0,10.0,5.0,0.0,0.6162640334605949,0.0765219598706897,0.08728580301206379,prepaid,90-97%,608,48
19.0,282.0,9.0,1.0,10.0,4.0,0.0035460992907801418,0.5944106989407156,0.07870729332267763,0.09052237817868758,prepaid,90-97%,608,48
20.0,268.0,7.0,1.0,8.0,8.0,0.0037313432835820895,0.5766670959872614,0.08092524369185941,0.09391595139443876,prepaid,90-97%,608,48
21.0,252.0,10.0,2.0,12.0,4.0,0.007936507936507936,0.549206758083106,0.08550196667588529,0.10110709463734002,prepaid,90-97%,608,48
22.0,236.0,6.0,1.0,7.0,7.0,0.00423728813559322,0.5329167271230139,0.08782911395589846,0.10491596288040217,prepaid,90-97%,608,48
23.0,222.0,2.0,0.0,2.0,3.0,0.0,0.528115675527311,0.08782911395589846,0.10491596288040217,prepaid,90-97%,608,48
24.0,217.0,3.0,2.0,5.0,4.0,0.009216589861751152,0.5159471115750688,0.09269653953679534,0.1131655853423339,prepaid,90-97%,608,48
25.0,208.0,7.0,1.0,8.0,4.0,0.004807692307692308,0.4961029918991046,0.09517705449629087,0.11742921233588033,prepaid,90-97%,608,48
26.0,196.0,8.0,3.0,11.0,7.0,0.015306122448979591,0.46826047704762425,0.1027704676376037,0.1309379488817597,prepaid,90-97%,608,48
27.0,178.0,3.0,0.0,3.0,4.0,0.0,0.4603684465355856,0.1027704676376037,0.1309379488817597,prepaid,90-97%,608,48
28.0,171.0,3.0,1.0,4.0,1.0,0.005847953216374269,0.4495995939850456,0.1054626807752387,0.13602018309882535,prepaid,90-97%,608,48
29.0,166.0,4.0,0.0,4.0,0.0,0.0,0.4387658688287795,0.1054626807752387,0.13602018309882535,prepaid,90-97%,608,48
30.0,162.0,2.0,4.0,6.0,3.0,0.024691358024691357,0.4225152810943803,0.11629640593150485,0.15735301808403956,prepaid,90-97%,608,48
31.0,153.0,5.0,0.0,5.0,6.0,0.0,0.40870759216972735,0.11629640593150485,0.15735301808403956,prepaid,90-97%,608,48
32.0,142.0,6.0,1.0,7.0,4.0,0.007042253521126761,0.38856003480924783,0.11917462841157335,0.16328715175950403,prepaid,90-97%,608,48
33.0,131.0,6.0,1.0,7.0,6.0,0.007633587786259542,0.36779728485760865,0.1221407355475218,0.16967427273843916,prepaid,90-97%,608,48
34.0,118.0,1.0,0.0,1.0,6.0,0.0,0.3646803587147476,0.1221407355475218,0.16967427273843916,prepaid,90-97%,608,48
35.0,111.0,4.0,0.0,4.0,3.0,0.0,0.3515387241664684,0.1221407355475218,0.16967427273843916,prepaid,90-97%,608,48
36.0,104.0,4.0,0.0,4.0,2.0,0.0,0.3380180040062196,0.1221407355475218,0.16967427273843916,prepaid,90-97%,608,48
37.0,98.0,3.0,0.0,3.0,2.0,0.0,0.32767051408766185,0.1221407355475218,0.16967427273843916,prepaid,90-97%,608,48
38.0,93.0,0.0,2.0,2.0,4.0,0.021505376344086023,0.3206238363653465,0.12918741326983713,0.18753073999137593,prepaid,90-97%,608,48
39.0,87.0,1.0,0.0,1.0,1.0,0.0,0.3169385049128713,0.12918741326983713,0.18753073999137593,prepaid,90-97%,608,48
40.0,85.0,3.0,0.0,3.0,4.0,0.0,0.3057524400335935,0.12918741326983713,0.18753073999137593,prepaid,90-97%,608,48
41.0,78.0,0.0,0.0,0.0,0.0,0.0,0.3057524400335935,0.12918741326983713,0.18753073999137593,prepaid,90-97%,608,48
42.0,78.0,4.0,1.0,5.0,2.0,0.01282051282051282,0.2861529246468247,0.1331073163471909,0.197947012555589,prepaid,90-97%,608,48
43.0,71.0,1.0,1.0,2.0,2.0,0.014084507042253521,0.2780922788821254,0.13713763922954053,0.20924353350551028,prepaid,90-97%,608,48
44.0,67.0,0.0,0.0,0.0,5.0,0.0,0.2780922788821254,0.13713763922954053,0.20924353350551028,prepaid,90-97%,608,48
45.0,62.0,1.0,0.0,1.0,1.0,0.0,0.2736069195453169,0.13713763922954053,0.20924353350551028,prepaid,90-97%,608,48
46.0,60.0,2.0,0.0,2.0,3.0,0.0,0.26448668889380633,0.13713763922954053,0.20924353350551028,prepaid,90-97%,608,48
47.0,55.0,1.0,0.0,1.0,2.0,0.0,0.259677840004828,0.13713763922954053,0.20924353350551028,prepaid,90-97%,608,48
48.0,52.0,1.0,0.0,1.0,3.0,0.0,0.2546840353893505,0.13713763922954053,0.20924353350551028,prepaid,90-97%,608,48
1.0,646.0,0.0,7.0,7.0,5.0,0.010835913312693499,0.9891640866873065,0.010835913312693499,0.010835913312693513,prepaid,<60%,646,59
2.0,634.0,0.0,3.0,3.0,10.0,0.00473186119873817,0.9844834995263255,0.015516500473674444,0.015516500473674477,prepaid,<60%,646,59
3.0,621.0,0.0,12.0,12.0,6.0,0.01932367149758454,0.9654596637866865,0.03454033621331359,0.03454033621331354,prepaid,<60%,646,59
4.0,603.0,0.0,4.0,4.0,10.0,0.006633499170812604,0.9590552879075045,0.04094471209249559,0.040944712092495505,prepaid,<60%,646,59
5.0,589.0,0.0,6.0,6.0,14.0,0.010186757215619695,0.9492856245332345,0.050714375466765584,0.05071437546676549,prepaid,<60%,646,59
6.0,569.0,2.0,4.0,6.0,8.0,0.007029876977152899,0.9392755827982618,0.05738773662341398,0.05738773662341379,prepaid,<60%,646,59
7.0,555.0,0.0,2.0,2.0,10.0,0.0036036036036036037,0.9358908059233132,0.06077251349836267,0.06078453757251856,prepaid,<60%,646,59
8.0,543.0,2.0,5.0,7.0,11.0,0.009208103130755065,0.923825915239219,0.06939029255843002,0.06943293041255061,prepaid,<60%,646,59
9.0,525.0,1.0,4.0,5.0,13.0,0.007619047619047619,0.9150275731893217,0.07642896619834788,0.07652296522845503,prepaid,<60%,646,59
10.0,507.0,1.0,4.0,5.0,10.0,0.007889546351084813,0.9060036326253244,0.08364811864954569,0.0838087800984475,prepaid,<60%,646,59
11.0,492.0,2.0,8.0,10.0,9.0,0.016260162601626018,0.8875889246451348,0.09837988503369731,0.0987061983082288,prepaid,<60%,646,59
12.0,473.0,0.0,5.0,5.0,6.0,0.010570824524312896,0.8782063778729875,0.1077624318058446,0.10823361693076339,prepaid,<60%,646,59
13.0,462.0,1.0,2.0,3.0,4.0,0.004329004329004329,0.8725037390556305,0.11156419101741598,0.11209407746353062,prepaid,<60%,646,59
14.0,455.0,0.0,4.0,4.0,9.0,0.008791208791208791,0.8648333765144821,0.11923455355856438,0.11989984381549956,prepaid,<60%,646,59
15.0,442.0,0.0,5.0,5.0,10.0,0.011312217194570135,0.8550501935222369,0.12901773655080964,0.1298557279352337,prepaid,<60%,646,59
16.0,427.0,0.0,7.0,7.0,8.0,0.01639344262295082,0.841032977234987,0.14303495283805942,0.14412038813301675,prepaid,<60%,646,59
17.0,412.0,0.0,2.0,2.0,5.0,0.0048543689320388345,0.8369502928794774,0.14711763719356907,0.14827514353042925,prepaid,<60%,646,59
18.0,405.0,0.0,6.0,6.0,8.0,0.014814814814814815,0.8245510292812629,0.15951690079178354,0.16089328955220072,prepaid,<60%,646,59
19.0,391.0,1.0,2.0,3.0,4.0,0.005115089514066497,0.8182245507957289,0.16373455311547286,0.16518539548799505,prepaid,<60%,646,59
20.0,384.0,0.0,2.0,2.0,9.0,0.005208333333333333,0.8139629645936678,0.16799613931753393,0.16953338821982844,prepaid,<60%,646,59
21.0,373.0,0.0,1.0,1.0,9.0,0.002680965147453083,0.8117807582542745,0.17017834565692713,0.17175984026213453,prepaid,<60%,646,59
22.0,363.0,0.0,1.0,1.0,12.0,0.0027548209366391185,0.8095444476254748,0.17241465628572678,0.17404149359474574,prepaid,<60%,646,59
23.0,350.0,0.0,5.0,5.0,5.0,0.014285714285714285,0.797979526945111,0.1839795769660907,0.18584090082910643,prepaid,<60%,646,59
24.0,340.0,0.0,5.0,5.0,11.0,0.014705882352941176,0.7862445339018006,0.19571457000940118,0.19781382875809006,prepaid,<60%,646,59
25.0,324.0,1.0,0.0,1.0,11.0,0.0,0.7838178532416098,0.19571457000940118,0.19781382875809006,prepaid,<60%,646,59
26.0,312.0,2.0,2.0,4.0,5.0,0.00641025641025641,0.7737689064051789,0.20073904342761661,0.2029560478045126,prepaid,<60%,646,59
27.0,303.0,0.0,3.0,3.0,6.0,0.009900990099009901,0.7661078281239395,0.20840012170885602,0.21084757208367588,prepaid,<60%,646,59
28.0,294.0,0.0,3.0,3.0,5.0,0.01020408163265306,0.7582904013063483,0.21621754852644726,0.21890014787874046,prepaid,<60%,646,59
29.0,286.0,0.0,4.0,4.0,7.0,0.013986013986013986,0.7476849411482176,0.226823008684578,0.22982462133498183,prepaid,<60%,646,59
30.0,275.0,0.0,0.0,0.0,11.0,0.0,0.7476849411482176,0.226823008684578,0.22982462133498183,prepaid,<60%,646,59
31.0,264.0,1.0,2.0,3.0,3.0,0.007575757575757576,0.7391885213624424,0.23248728854176146,0.2356592832945653,prepaid,<60%,646,59
32.0,258.0,0.0,2.0,2.0,4.0,0.007751937984496124,0.7334583777859893,0.2382174321182145,0.2415844051294912,prepaid,<60%,646,59
33.0,252.0,0.0,2.0,2.0,5.0,0.007936507936507936,0.7276372795495926,0.24403853035461123,0.24760357651735232,prepaid,<60%,646,59
34.0,245.0,1.0,4.0,5.0,3.0,0.0163265306122449,0.7127875391506213,0.2559183226737883,0.25988759975788533,prepaid,<60%,646,59
35.0,237.0,0.0,1.0,1.0,10.0,0.004219409282700422,0.7097799967913361,0.2589258650330736,0.2630104368897086,prepaid,<60%,646,59
36.0,226.0,0.0,4.0,4.0,1.0,0.017699115044247787,0.6972175189720203,0.27148834285238926,0.27605449995360754,prepaid,<60%,646,59
37.0,221.0,0.0,2.0,2.0,8.0,0.00904977375565611,0.6909078581668437,0.2777980036575659,0.28260604294045266,prepaid,<60%,646,59
38.0,211.0,1.0,2.0,3.0,10.0,0.009478672985781991,0.6810845236905378,0.2843468933084365,0.2894059856613962,prepaid,<60%,646,59
39.0,198.0,0.0,1.0,1.0,8.0,0.005050505050505051,0.677644702863818,0.2877867141351564,0.29299484431967204,prepaid,<60%,646,59
40.0,189.0,1.0,2.0,3.0,5.0,0.010582010582010581,0.6668884377389955,0.2949575575517047,0.30047638035861735,prepaid,<60%,646,59
41.0,181.0,0.0,2.0,2.0,5.0,0.011049723756906077,0.659519504725305,0.3023264905653953,0.3082059231170856,prepaid,<60%,646,59
42.0,174.0,0.0,2.0,2.0,6.0,0.011494252873563218,0.6519388207629452,0.3099071745277551,0.3161575791732111,prepaid,<60%,646,59
43.0,166.0,0.0,0.0,0.0,7.0,0.0,0.6519388207629452,0.3099071745277551,0.3161575791732111,prepaid,<60%,646,59
44.0,159.0,0.0,3.0,3.0,4.0,0.018867924528301886,0.6396380882957198,0.32220790699498053,0.3290602663586222,prepaid,<60%,646,59
45.0,152.0,0.0,0.0,0.0,5.0,0.0,0.6396380882957198,0.32220790699498053,0.3290602663586222,prepaid,<60%,646,59
46.0,147.0,0.0,0.0,0.0,6.0,0.0,0.6396380882957198,0.32220790699498053,0.3290602663586222,prepaid,<60%,646,59
47.0,141.0,0.0,2.0,2.0,7.0,0.014184397163120567,0.6305652076106741,0.3312807876800262,0.33857714201310984,prepaid,<60%,646,59
48.0,132.0,0.0,0.0,0.0,6.0,0.0,0.6305652076106741,0.3312807876800262,0.33857714201310984,prepaid,<60%,646,59
49.0,126.0,0.0,2.0,2.0,2.0,0.015873015873015872,0.6205562360612984,0.341289759229402,0.3490759175367112,prepaid,<60%,646,59
50.0,122.0,0.0,0.0,0.0,9.0,0.0,0.6205562360612984,0.341289759229402,0.3490759175367112,prepaid,<60%,646,59
51.0,113.0,0.0,0.0,0.0,4.0,0.0,0.6205562360612984,0.341289759229402,0.3490759175367112,prepaid,<60%,646,59
52.0,109.0,0.0,1.0,1.0,6.0,0.009174311926605505,0.6148630595836718,0.3469829357070286,0.3550476981097689,prepaid,<60%,646,59
53.0,102.0,0.0,0.0,0.0,4.0,0.0,0.6148630595836718,0.3469829357070286,0.3550476981097689,prepaid,<60%,646,59
54.0,98.0,0.0,0.0,0.0,6.0,0.0,0.6148630595836718,0.3469829357070286,0.3550476981097689,prepaid,<60%,646,59
55.0,92.0,0.0,1.0,1.0,7.0,0.010869565217391304,0.6081797654577623,0.35366622983293805,0.36205804921727147,prepaid,<60%,646,59
56.0,84.0,0.0,2.0,2.0,7.0,0.023809523809523808,0.5936992948516251,0.36814670043907527,0.37724714328352693,prepaid,<60%,646,59
57.0,75.0,0.0,0.0,0.0,3.0,0.0,0.5936992948516251,0.36814670043907527,0.37724714328352693,prepaid,<60%,646,59
58.0,72.0,0.0,0.0,0.0,6.0,0.0,0.5936992948516251,0.36814670043907527,0.37724714328352693,prepaid,<60%,646,59
59.0,66.0,0.0,2.0,2.0,64.0,0.030303030303030304,0.5757084071288486,0.3861375881618518,0.39611844197190493,prepaid,<60%,646,59
