month,at_risk,events_default,events_prepaid,events_any,censored,cause_hazard,overall_survival,cif,naive_1_minus_km,cause,ltv_band,n_loans,follow_up_months
18.0,297.0,10.0,0.0,10.0,5.0,0.03367003367003367,0.6162640334605949,0.30721400666871523,0.3235307480838068,default,90-97%,608,48
19.0,282.0,9.0,1.0,10.0,4.0,0.031914893617021274,0.5944106989407156,0.3268820077366066,0.345120192293898,default,90-97%,608,48
20.0,268.0,7.0,1.0,8.0,8.0,0.026119402985074626,0.5766670959872614,0.342407660320879,0.36222526189816184,default,90-97%,608,48
21.0,252.0,10.0,2.0,12.0,4.0,0.03968253968253968,0.549206758083106,0.3652912752410084,0.3875337832514094,default,90-97%,608,48
22.0,236.0,6.0,1.0,7.0,7.0,0.025423728813559324,0.5329167271230139,0.3792541589210874,0.40310495825349224,default,90-97%,608,48
23.0,222.0,2.0,0.0,2.0,3.0,0.009009009009009009,0.528115675527311,0.3840552105167902,0.40848239106201933,default,90-97%,608,48
24.0,217.0,3.0,2.0,5.0,4.0,0.013824884792626729,0.5159471115750688,0.39135634888813553,0.416660053858397,default,90-97%,608,48
25.0,208.0,7.0,1.0,8.0,4.0,0.03365384615384615,0.4961029918991046,0.40871995360460417,0.4362916866612394,default,90-97%,608,48
26.0,196.0,8.0,3.0,11.0,7.0,0.04081632653061224,0.46826047704762425,0.4289690553147717,0.45930018924649496,default,90-97%,608,48
27.0,178.0,3.0,0.0,3.0,4.0,0.016853932584269662,0.4603684465355856,0.4368610858268103,0.4684131074052619,default,90-97%,608,48
28.0,171.0,3.0,1.0,4.0,1.0,0.017543859649122806,0.4495995939850456,0.4449377252397153,0.47773919324025726,default,90-97%,608,48
29.0,166.0,4.0,0.0,4.0,0.0,0.024096385542168676,0.4387658688287795,0.4557714503959815,0.4903237909935041,default,90-97%,608,48
30.0,162.0,2.0,4.0,6.0,3.0,0.012345679012345678,0.4225152810943803,0.46118831297411456,0.4966160898701275,default,90-97%,608,48
31.0,153.0,5.0,0.0,5.0,6.0,0.032679738562091505,0.40870759216972735,0.4749960018987675,0.513066544449535,default,90-97%,608,48
32.0,142.0,6.0,1.0,7.0,4.0,0.04225352112676056,0.38856003480924783,0.4922653367791785,0.5336411975009632,default,90-97%,608,48
33.0,131.0,6.0,1.0,7.0,6.0,0.04580152671755725,0.36779728485760865,0.5100619795948692,0.5550011426535908,default,90-97%,608,48
34.0,118.0,1.0,0.0,1.0,6.0,0.00847457627118644,0.3646803587147476,0.5131789057377303,0.5587723194107637,default,90-97%,608,48
35.0,111.0,4.0,0.0,4.0,3.0,0.036036036036036036,0.3515387241664684,0.5263205402860095,0.574672416008574,default,90-97%,608,48
36.0,104.0,4.0,0.0,4.0,2.0,0.038461538461538464,0.3380180040062196,0.5398412604462582,0.5910311692390134,default,90-97%,608,48
37.0,98.0,3.0,0.0,3.0,2.0,0.030612244897959183,0.32767051408766185,0.550188750364816,0.6035506232419008,default,90-97%,608,48
38.0,93.0,0.0,2.0,2.0,4.0,0.0,0.3206238363653465,0.550188750364816,0.6035506232419008,default,90-97%,608,48
39.0,87.0,1.0,0.0,1.0,1.0,0.011494252873563218,0.3169385049128713,0.5538740818172913,0.6081075126299249,default,90-97%,608,48
40.0,85.0,3.0,0.0,3.0,4.0,0.03529411764705882,0.3057524400335935,0.565060146696569,0.6219390121841628,default,90-97%,608,48
41.0,78.0,0.0,0.0,0.0,0.0,0.0,0.3057524400335935,0.565060146696569,0.6219390121841628,default,90-97%,608,48
42.0,78.0,4.0,1.0,5.0,2.0,0.05128205128205128,0.2861529246468247,0.5807397590059841,0.6413267551490776,default,90-97%,608,48
43.0,71.0,1.0,1.0,2.0,2.0,0.014084507042253521,0.2780922788821254,0.5847700818883337,0.6463784909920484,default,90-97%,608,48
44.0,67.0,0.0,0.0,0.0,5.0,0.0,0.2780922788821254,0.5847700818883337,0.6463784909920484,default,90-97%,608,48
45.0,62.0,1.0,0.0,1.0,1.0,0.016129032258064516,0.2736069195453169,0.5892554412251422,0.652082063717983,default,90-97%,608,48
46.0,60.0,2.0,0.0,2.0,3.0,0.03333333333333333,0.26448668889380633,0.5983756718766527,0.663679328260717,default,90-97%,608,48
47.0,55.0,1.0,0.0,1.0,2.0,0.01818181818181818,0.259677840004828,0.603184520765631,0.6697942495650675,default,90-97%,608,48
48.0,52.0,1.0,0.0,1.0,3.0,0.019230769230769232,0.2546840353893505,0.6081783253811085,0.6761443601503547,default,90-97%,608,48
1.0,646.0,0.0,7.0,7.0,5.0,0.0,0.9891640866873065,0.0,0.0,default,<60%,646,59
2.0,634.0,0.0,3.0,3.0,10.0,0.0,0.9844834995263255,0.0,0.0,default,<60%,646,59
3.0,621.0,0.0,12.0,12.0,6.0,0.0,0.9654596637866865,0.0,0.0,default,<60%,646,59
4.0,603.0,0.0,4.0,4.0,10.0,0.0,0.9590552879075045,0.0,0.0,default,<60%,646,59
5.0,589.0,0.0,6.0,6.0,14.0,0.0,0.9492856245332345,0.0,0.0,default,<60%,646,59
6.0,569.0,2.0,4.0,6.0,8.0,0.0035149384885764497,0.9392755827982618,0.0033366805783241983,0.0035149384885764245,default,<60%,646,59
7.0,555.0,0.0,2.0,2.0,10.0,0.0,0.9358908059233132,0.0033366805783241983,0.0035149384885764245,default,<60%,646,59
8.0,543.0,2.0,5.0,7.0,11.0,0.003683241252302026,0.923825915239219,0.006783792202351134,0.007185233374437994,default,<60%,646,59
9.0,525.0,1.0,4.0,5.0,13.0,0.0019047619047619048,0.9150275731893217,0.008543460612330599,0.009076309120391368,default,<60%,646,59
10.0,507.0,1.0,4.0,5.0,10.0,0.0019723865877712033,0.9060036326253244,0.01034824872513005,0.011030793717787035,default,<60%,646,59
11.0,492.0,2.0,8.0,10.0,9.0,0.0040650406504065045,0.8875889246451348,0.014031190321167956,0.015050993743324415,default,<60%,646,59
12.0,473.0,0.0,5.0,5.0,6.0,0.0,0.8782063778729875,0.014031190321167956,0.015050993743324415,default,<60%,646,59
13.0,462.0,1.0,2.0,3.0,4.0,0.0021645021645021645,0.8725037390556305,0.015932069926953642,0.01718291799929128,default,<60%,646,59
14.0,455.0,0.0,4.0,4.0,9.0,0.0,0.8648333765144821,0.015932069926953642,0.01718291799929128,default,<60%,646,59
15.0,442.0,0.0,5.0,5.0,10.0,0.0,0.8550501935222369,0.015932069926953642,0.01718291799929128,default,<60%,646,59
16.0,427.0,0.0,7.0,7.0,8.0,0.0,0.841032977234987,0.015932069926953642,0.01718291799929128,default,<60%,646,59
17.0,412.0,0.0,2.0,2.0,5.0,0.0,0.8369502928794774,0.015932069926953642,0.01718291799929128,default,<60%,646,59
18.0,405.0,0.0,6.0,6.0,8.0,0.0,0.8245510292812629,0.015932069926953642,0.01718291799929128,default,<60%,646,59
19.0,391.0,1.0,2.0,3.0,4.0,0.0025575447570332483,0.8182245507957289,0.018040896088798306,0.01969651667448491,default,<60%,646,59
20.0,384.0,0.0,2.0,2.0,9.0,0.0,0.8139629645936678,0.018040896088798306,0.01969651667448491,default,<60%,646,59
21.0,373.0,0.0,1.0,1.0,9.0,0.0,0.8117807582542745,0.018040896088798306,0.01969651667448491,default,<60%,646,59
22.0,363.0,0.0,1.0,1.0,12.0,0.0,0.8095444476254748,0.018040896088798306,0.01969651667448491,default,<60%,646,59
23.0,350.0,0.0,5.0,5.0,5.0,0.0,0.797979526945111,0.018040896088798306,0.01969651667448491,default,<60%,646,59
24.0,340.0,0.0,5.0,5.0,11.0,0.0,0.7862445339018006,0.018040896088798306,0.01969651667448491,default,<60%,646,59
25.0,324.0,1.0,0.0,1.0,11.0,0.0030864197530864196,0.7838178532416098,0.02046757674898905,0.02272214470944023,default,<60%,646,59
26.0,312.0,2.0,2.0,4.0,5.0,0.00641025641025641,0.7737689064051789,0.025492050167204496,0.028986746345918135,default,<60%,646,59
27.0,303.0,0.0,3.0,3.0,6.0,0.0,0.7661078281239395,0.025492050167204496,0.028986746345918135,default,<60%,646,59
28.0,294.0,0.0,3.0,3.0,5.0,0.0,0.7582904013063483,0.025492050167204496,0.028986746345918135,default,<60%,646,59
29.0,286.0,0.0,4.0,4.0,7.0,0.0,0.7476849411482176,0.025492050167204496,0.028986746345918135,default,<60%,646,59
30.0,275.0,0.0,0.0,0.0,11.0,0.0,0.7476849411482176,0.025492050167204496,0.028986746345918135,default,<60%,646,59
31.0,264.0,1.0,2.0,3.0,3.0,0.003787878787878788,0.7391885213624424,0.028324190095796228,0.03266482685218364,default,<60%,646,59
32.0,258.0,0.0,2.0,2.0,4.0,0.0,0.7334583777859893,0.028324190095796228,0.03266482685218364,default,<60%,646,59
33.0,252.0,0.0,2.0,2.0,5.0,0.0,0.7276372795495926,0.028324190095796228,0.03266482685218364,default,<60%,646,59
34.0,245.0,1.0,4.0,5.0,3.0,0.004081632653061225,0.7127875391506213,0.031294138175590486,0.036613133681358434,default,<60%,646,59
35.0,237.0,0.0,1.0,1.0,10.0,0.0,0.7097799967913361,0.031294138175590486,0.036613133681358434,default,<60%,646,59
36.0,226.0,0.0,4.0,4.0,1.0,0.0,0.6972175189720203,0.031294138175590486,0.036613133681358434,default,<60%,646,59
37.0,221.0,0.0,2.0,2.0,8.0,0.0,0.6909078581668437,0.031294138175590486,0.036613133681358434,default,<60%,646,59
38.0,211.0,1.0,2.0,3.0,10.0,0.004739336492890996,0.6810845236905378,0.03456858300102576,0.041178948213674293,default,<60%,646,59
39.0,198.0,0.0,1.0,1.0,8.0,0.0,0.677644702863818,0.03456858300102576,0.041178948213674293,default,<60%,646,59
40.0,189.0,1.0,2.0,3.0,5.0,0.005291005291005291,0.6668884377389955,0.03815400470929993,0.0462520754718031,default,<60%,646,59
41.0,181.0,0.0,2.0,2.0,5.0,0.0,0.659519504725305,0.03815400470929993,0.0462520754718031,default,<60%,646,59
42.0,174.0,0.0,2.0,2.0,6.0,0.0,0.6519388207629452,0.03815400470929993,0.0462520754718031,default,<60%,646,59
43.0,166.0,0.0,0.0,0.0,7.0,0.0,0.6519388207629452,0.03815400470929993,0.0462520754718031,default,<60%,646,59
44.0,159.0,0.0,3.0,3.0,4.0,0.0,0.6396380882957198,0.03815400470929993,0.0462520754718031,default,<60%,646,59
45.0,152.0,0.0,0.0,0.0,5.0,0.0,0.6396380882957198,0.03815400470929993,0.0462520754718031,default,<60%,646,59
46.0,147.0,0.0,0.0,0.0,6.0,0.0,0.6396380882957198,0.03815400470929993,0.0462520754718031,default,<60%,646,59
47.0,141.0,0.0,2.0,2.0,7.0,0.0,0.6305652076106741,0.03815400470929993,0.0462520754718031,default,<60%,646,59
48.0,132.0,0.0,0.0,0.0,6.0,0.0,0.6305652076106741,0.03815400470929993,0.0462520754718031,default,<60%,646,59
49.0,126.0,0.0,2.0,2.0,2.0,0.0,0.6205562360612984,0.03815400470929993,0.0462520754718031,default,<60%,646,59
50.0,122.0,0.0,0.0,0.0,9.0,0.0,0.6205562360612984,0.03815400470929993,0.0462520754718031,default,<60%,646,59
51.0,113.0,0.0,0.0,0.0,4.0,0.0,0.6205562360612984,0.03815400470929993,0.0462520754718031,default,<60%,646,59
52.0,109.0,0.0,1.0,1.0,6.0,0.0,0.6148630595836718,0.03815400470929993,0.0462520754718031,default,<60%,646,59
53.0,102.0,0.0,0.0,0.0,4.0,0.0,0.6148630595836718,0.03815400470929993,0.0462520754718031,default,<60%,646,59
54.0,98.0,0.0,0.0,0.0,6.0,0.0,0.6148630595836718,0.03815400470929993,0.0462520754718031,default,<60%,646,59
55.0,92.0,0.0,1.0,1.0,7.0,0.0,0.6081797654577623,0.03815400470929993,0.0462520754718031,default,<60%,646,59
56.0,84.0,0.0,2.0,2.0,7.0,0.0,0.5936992948516251,0.03815400470929993,0.0462520754718031,default,<60%,646,59
57.0,75.0,0.0,0.0,0.0,3.0,0.0,0.5936992948516251,0.03815400470929993,0.0462520754718031,default,<60%,646,59
58.0,72.0,0.0,0.0,0.0,6.0,0.0,0.5936992948516251,0.03815400470929993,0.0462520754718031,default,<60%,646,59
59.0,66.0,0.0,2.0,2.0,64.0,0.0,0.5757084071288486,0.03815400470929993,0.0462520754718031,default,<60%,646,59
