loan_id,reporting_month,conflict__current_balance,conflict__current_status,conflict__days_past_due,conflict__servicer_name,current_balance,current_balance__servicer,current_status,current_status__servicer,days_past_due,days_past_due__servicer,servicer_name,servicer_name__servicer
0GAVSZ9964K6,2023-12-01,False,True,False,False,399012.85,399012.85,30-DPD,Current,48,48,Meridian Residential Capital,Meridian Residential Capital
0GCFL3NT7JCB,2019-05-01,False,True,False,False,353069.28,353069.28,Current,60-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0GCFL3NT7JCB,2020-12-01,True,False,False,False,334734.74,369782.66,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0GCFL3NT7JCB,2021-08-01,True,False,False,False,326632.31,336525.51,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0GCFL3NT7JCB,2022-02-01,False,True,False,False,320400.71,320400.71,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0GCFL3NT7JCB,2023-08-01,True,False,False,False,303110.71,312951.84,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0GCFL3NT7JCB,2023-10-01,True,False,False,False,300878.68,341551.44,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0GNG84CEZXCL,2021-03-01,True,False,False,False,491200.11,508258.75,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0GNG84CEZXCL,2023-11-01,True,False,False,False,465454.98,514059.72,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0H1V6KRZ4TOU,2020-09-01,True,False,False,False,290790.39,330106.47,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0H1V6KRZ4TOU,2021-09-01,False,True,False,False,275975.68,275975.68,Current,60-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0H1V6KRZ4TOU,2022-05-01,True,False,False,False,265785.33,307146.03,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0H6GIE01F2QG,2019-07-01,True,False,False,False,217543.77,236315.43,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0H6GIE01F2QG,2020-02-01,True,False,False,False,240160.93,263325.75,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0H6GIE01F2QG,2023-09-01,True,False,False,False,202123.02,236760.3,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0HN5L5OCUMY5,2020-06-01,False,True,False,False,548273.73,548273.73,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0HN5L5OCUMY5,2020-12-01,False,True,False,False,543449.44,543449.44,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0HN5L5OCUMY5,2021-06-01,True,False,False,False,538525.12,572768.66,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0HN5L5OCUMY5,2023-03-01,True,False,False,False,523130.94,546427.54,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0HQBNB5YSQ4T,2023-11-01,False,True,False,False,295375.5,295375.5,Current,30-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0I18QH60YC1D,2019-10-01,False,True,False,False,319715.56,319715.56,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0I41O2TS1BH5,2023-07-01,False,True,False,False,300107.76,300107.76,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0IA45O1IUJPD,2023-02-01,True,False,False,False,602921.28,633906.47,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0ICYM6K0QT5W,2023-09-01,True,False,False,False,377231.77,404611.66,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0ICYM6K0QT5W,2023-12-01,False,True,False,False,375285.33,375285.33,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0IJ5FMCR62TS,2023-08-01,False,True,False,False,284800.39,284800.39,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0IYZE28QOSQH,2018-10-01,True,False,False,False,186619.78,193920.44,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0J4PKCJS8KL5,2021-09-01,True,False,False,False,271433.84,293173.81,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0J4PKCJS8KL5,2022-05-01,True,False,False,False,268171.26,301163.99,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0J4PKCJS8KL5,2022-11-01,True,True,False,False,265665.58,301896.93,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0JEA53MINM6J,2019-02-01,True,False,False,False,332569.0,372631.56,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0JEA53MINM6J,2019-06-01,False,True,False,False,330828.44,330828.44,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0JEA53MINM6J,2021-04-01,False,True,False,False,320764.85,320764.85,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0JEA53MINM6J,2021-11-01,False,True,False,False,317381.24,317381.24,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0JEA53MINM6J,2021-12-01,True,False,False,False,316890.43,349066.76,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0JWJUQOI6Y2S,2020-01-01,False,True,False,False,702160.59,702160.59,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0JWJUQOI6Y2S,2021-10-01,True,False,False,False,680479.67,777137.3,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0JWJUQOI6Y2S,2018-07-01,False,True,False,False,658256.9,658256.9,Current,60-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0K4FOBWBPV6B,2021-05-01,True,False,False,False,405656.61,440084.82,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0KDRJSLO2D49,2021-11-01,True,False,False,False,269660.26,288231.22,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0KDRJSLO2D49,2023-04-01,True,False,False,False,261859.5,290400.26,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0KZYI79J2EFV,2020-05-01,True,False,False,False,516564.66,540369.86,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LD22WU6D8TG,2018-06-01,False,True,False,False,308630.98,308630.98,30-DPD,60-DPD,58,58,Meridian Residential Capital,Meridian Residential Capital
0LD22WU6D8TG,2018-08-01,False,True,False,False,308630.98,308630.98,90-DPD,Current,99,99,Meridian Residential Capital,Meridian Residential Capital
0LI3LLWMVFCA,2021-11-01,True,False,False,False,359940.61,388237.99,30-DPD,30-DPD,31,31,Beacon Home Loans,Beacon Home Loans
0LI3LLWMVFCA,2022-05-01,True,False,False,False,355550.43,373541.09,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0LI3LLWMVFCA,2023-01-01,True,False,False,False,346582.11,393358.77,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0LMJRGRNBGT8,2023-11-01,True,False,False,False,347026.52,375944.83,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LRU6G9DQYOY,2022-11-01,True,False,False,False,257109.85,287877.49,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LRU6G9DQYOY,2023-01-01,False,True,False,False,256302.45,256302.45,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LX02V9T5H6F,2022-01-01,True,False,False,False,417324.39,475462.61,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LX02V9T5H6F,2022-04-01,True,True,False,False,415273.48,443204.6,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LX02V9T5H6F,2022-06-01,False,True,False,False,413895.85,413895.85,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0LZW78CXXHV8,2023-06-01,True,False,False,False,423672.32,479735.18,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0M4S8A5IVJOW,2021-04-01,False,True,False,False,320319.63,320319.63,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0M4S8A5IVJOW,2023-05-01,True,False,False,False,308526.88,345653.34,30-DPD,30-DPD,57,57,Atlas Mortgage Services,Atlas Mortgage Services
0MCN2ENNEY3G,2023-11-01,True,False,False,False,402347.13,427448.4,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MCUTGJHRAB6,2023-02-01,True,False,False,False,233571.73,262686.23,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MKVFVONMOWB,2020-11-01,True,False,False,False,322910.55,340888.16,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0ML8MSLULZ0P,2021-07-01,True,False,False,False,428262.3,487588.33,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0ML8MSLULZ0P,2021-08-01,True,False,False,False,427522.77,465598.63,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0ML8MSLULZ0P,2022-07-01,False,True,False,False,419265.36,419265.36,Current,30-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0ML8MSLULZ0P,2023-05-01,True,False,False,False,411560.06,454849.09,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0MLMWN440RD3,2020-09-01,True,False,False,False,432000.0,479961.57,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0MLMWN440RD3,2022-05-01,True,False,False,False,417424.36,480961.81,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0MLMWN440RD3,2023-01-01,False,True,False,False,412133.8,412133.8,Current,30-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0MUTMT60E6Y5,2020-06-01,False,True,False,False,352101.22,352101.22,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MUTMT60E6Y5,2021-09-01,False,True,False,False,345040.48,345040.48,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MUTMT60E6Y5,2021-12-01,True,False,False,False,343573.42,397853.87,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MUTMT60E6Y5,2022-12-01,True,False,False,False,337514.21,348867.1,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MUTMT60E6Y5,2023-02-01,True,False,False,False,336473.9,382656.81,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MV589N9THZN,2022-11-01,True,False,False,False,161836.93,186686.18,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0MVB131CFDLG,2021-04-01,True,False,False,False,206818.02,232669.83,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0MVB131CFDLG,2022-05-01,True,False,False,False,154541.83,168275.93,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0NBXSRIZNGNY,2021-02-01,True,False,False,False,466526.79,542302.79,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0NBXSRIZNGNY,2021-03-01,True,False,False,False,465878.36,504609.34,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0NRRSFI058DG,2022-04-01,True,False,False,False,217370.96,230444.8,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0NRRSFI058DG,2022-06-01,True,False,False,False,216697.13,229416.95,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0NRRSFI058DG,2023-08-01,True,False,False,False,211856.16,220845.46,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0NTV6S5OBV8W,2023-07-01,True,False,False,False,317039.5,330997.27,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0NZ25VS0HKDF,2023-05-01,True,False,False,False,395290.38,433557.41,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0O5IX1Y22YN2,2021-07-01,True,False,False,False,343584.32,396173.97,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0O5IX1Y22YN2,2022-04-01,True,False,False,False,338333.87,363354.47,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0O5IX1Y22YN2,2022-05-01,True,False,False,False,337740.79,371679.73,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0O5IX1Y22YN2,2023-01-01,False,True,False,False,332924.96,332924.96,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0O5IX1Y22YN2,2023-10-01,True,False,False,False,327352.81,353238.1,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OFXETMHTES9,2019-06-01,True,False,False,False,215662.51,232679.93,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0OFXETMHTES9,2020-01-01,False,True,False,False,213550.42,213550.42,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0OFXETMHTES9,2021-06-01,True,False,False,False,208176.05,233219.09,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0OFXETMHTES9,2021-07-01,False,True,False,False,207848.74,207848.74,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0OFXETMHTES9,2021-08-01,False,True,False,False,207520.17,207520.17,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0OFXETMHTES9,2022-12-01,True,False,False,False,202086.04,232703.53,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0ON1QM1NKUH5,2023-10-01,True,False,False,False,311112.74,324051.37,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0OPIRMSC5P3D,2019-04-01,True,False,False,False,297580.49,332069.54,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OPIRMSC5P3D,2019-05-01,True,False,False,False,297159.55,338251.91,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OPIRMSC5P3D,2020-09-01,True,False,False,False,290668.63,321862.73,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OPIRMSC5P3D,2021-02-01,True,False,False,False,288429.59,308407.35,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OPIRMSC5P3D,2021-11-01,True,False,False,False,284301.08,321065.4,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OR7Y6VMNJW5,2020-05-01,True,True,False,False,248172.22,260435.18,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OR7Y6VMNJW5,2021-08-01,True,False,False,False,241821.6,281524.63,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OR7Y6VMNJW5,2022-12-01,True,False,False,False,234762.71,263482.83,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OR7Y6VMNJW5,2023-02-01,True,False,False,False,233859.06,255228.9,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OR7Y6VMNJW5,2023-08-01,True,True,False,False,231119.12,268458.34,Current,30-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0OSAT19J9E3K,2022-01-01,True,False,False,False,465862.27,500898.65,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0PGJ5CHF5ZUQ,2021-10-01,True,False,False,False,347991.33,360500.65,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0PGJ5CHF5ZUQ,2023-05-01,True,False,False,False,336405.97,358318.41,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0PK1KD9AEI9K,2021-10-01,True,False,False,False,315874.85,343489.15,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0PK1KD9AEI9K,2022-01-01,True,False,False,False,314415.48,362340.17,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0PK1KD9AEI9K,2023-06-01,True,False,False,False,305841.6,327807.05,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0PK1KD9AEI9K,2023-07-01,True,False,False,False,305320.75,338601.9,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0PZR7PBGR26V,2022-06-01,False,True,False,False,332791.74,332791.74,Current,30-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0PZR7PBGR26V,2023-08-01,True,True,False,False,318238.57,350576.64,Current,30-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0PZR7PBGR26V,2023-10-01,True,False,False,False,315931.17,350904.33,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0Q0JZSWZYHWW,2023-02-01,False,True,False,False,269686.89,269686.89,Current,30-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0Q0JZSWZYHWW,2023-10-01,True,False,False,False,267514.33,304228.49,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0Q42LXFQ9CD2,2020-03-01,True,False,False,False,457993.97,533198.32,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0Q92E37SIPJ2,2021-06-01,True,False,False,False,142713.45,148591.25,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0Q92E37SIPJ2,2022-01-01,True,False,False,False,138109.74,162922.77,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0Q92E37SIPJ2,2023-05-01,True,False,False,False,127200.15,140818.09,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0QDN6LAJQYVE,2021-07-01,True,False,False,False,209351.25,219666.64,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0QDN6LAJQYVE,2022-12-01,True,False,False,False,277202.91,303826.74,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0QGEYQC1WY6F,2020-03-01,True,False,False,False,352220.2,405419.11,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0QGEYQC1WY6F,2023-04-01,True,False,False,False,332838.75,386332.34,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0QN158629HP8,2019-05-01,False,True,False,False,289148.93,289148.93,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0QN158629HP8,2020-03-01,True,False,False,False,276674.34,307294.38,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0QN158629HP8,2021-07-01,True,False,False,False,255760.97,276703.63,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0QNOZB5A2SWP,2021-12-01,True,False,False,False,266582.72,276678.13,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0QWDAN6QSVRR,2023-05-01,True,False,False,False,484000.0,506592.24,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0QWDAN6QSVRR,2023-10-01,True,False,False,False,482147.94,548600.57,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0R59JRATJZKX,2020-03-01,True,False,False,False,609611.18,673944.84,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0R59JRATJZKX,2022-09-01,False,True,False,False,582992.44,582992.44,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0R5LYRP2UT1D,2019-04-01,True,False,False,False,207431.74,240463.88,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0R5LYRP2UT1D,2020-10-01,True,False,False,False,197705.9,223951.08,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0RA8E1YRJ00W,2019-10-01,True,False,False,False,290918.86,324375.64,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0RA8E1YRJ00W,2020-08-01,False,True,False,False,287329.5,287329.5,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0RCSUFQDS7HA,2020-11-01,False,True,False,False,320668.89,320668.89,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0RCSUFQDS7HA,2021-08-01,True,False,False,False,316065.63,329919.33,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0RI6LW9PKB3M,2021-08-01,True,False,False,False,145138.09,170618.08,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0RI6LW9PKB3M,2021-10-01,False,True,False,False,144708.72,144708.72,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0RW793B4RP7U,2022-01-01,False,True,False,False,359347.07,359347.07,Current,30-DPD,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0RW793B4RP7U,2022-11-01,True,False,False,False,353251.01,365554.77,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0RZAMKHPFWSV,2023-10-01,False,True,False,False,456645.67,456645.67,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0S4IY4T54IC6,2020-05-01,True,False,False,False,388543.42,448133.19,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0S5TWXLUEOQB,2023-06-01,True,False,False,False,300995.3,316912.15,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0S5TWXLUEOQB,2023-12-01,True,True,False,False,294645.43,306581.81,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0SCWIZ2NE3IC,2020-03-01,True,False,False,False,669604.43,738242.36,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0SCWIZ2NE3IC,2021-04-01,True,False,False,False,480849.13,507652.31,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0SF0LZTI0CRT,2023-10-01,True,True,False,False,228299.21,239872.53,Current,60-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0SQ7VY15AER8,2021-07-01,True,False,False,False,350473.69,409724.94,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0SUEYX5KIK7K,2018-10-01,False,True,False,False,337187.56,337187.56,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0SUEYX5KIK7K,2020-09-01,False,True,False,False,327341.3,327341.3,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0SUEYX5KIK7K,2021-08-01,True,False,False,False,322288.09,337814.25,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0SUEYX5KIK7K,2021-11-01,True,False,False,False,320869.27,372660.22,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0SUEYX5KIK7K,2023-05-01,True,True,False,False,312485.55,360061.25,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0SWHYFJB6DSV,2021-11-01,False,True,False,False,450930.15,450930.15,Current,60-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0SWHYFJB6DSV,2023-01-01,False,True,False,False,439987.0,439987.0,Current,60-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0SWKXR7HB8YE,2021-01-01,True,False,False,False,355021.66,403868.58,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0SWKXR7HB8YE,2022-09-01,True,False,False,False,333754.15,378333.71,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0SWKXR7HB8YE,2023-03-01,False,True,False,False,327070.5,327070.5,Current,60-DPD,0,0,Meridian Residential Capital,Meridian Residential Capital
0SWKXR7HB8YE,2023-10-01,True,False,False,False,319088.84,363615.25,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0SXQN831DD2V,2019-06-01,True,False,False,False,627250.16,689648.17,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0T2VXPECHE93,2022-11-01,True,False,False,False,308068.96,362089.22,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0T2VXPECHE93,2023-01-01,True,False,False,False,306943.96,339624.89,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0T2VXPECHE93,2023-04-01,True,False,False,False,305245.33,329926.02,Current,Current,0,0,Northgate Financial Servicing,Northgate Financial Servicing
0T4MS2MOTRFI,2020-02-01,False,True,False,False,512371.8,512371.8,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0T4MS2MOTRFI,2021-05-01,True,False,False,False,500855.2,540427.81,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0T4MS2MOTRFI,2021-06-01,True,False,False,False,624919.32,651474.32,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0T4MS2MOTRFI,2021-10-01,False,True,False,False,496881.46,496881.46,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0T4MS2MOTRFI,2022-06-01,False,True,False,False,490378.59,490378.59,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0T4MS2MOTRFI,2022-08-01,True,False,False,False,488724.53,524985.32,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0T7ZUA8TE5SC,2020-12-01,False,True,False,False,243693.37,243693.37,30-DPD,60-DPD,39,39,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0T81SS978I23,2023-02-01,True,False,False,False,164376.16,174504.23,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0T81SS978I23,2023-07-01,True,False,False,False,163443.99,172761.84,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0T81SS978I23,2023-11-01,False,True,False,False,162682.37,162682.37,Current,60-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0TPA6FZ30JAU,2020-01-01,True,True,False,False,258860.67,270320.78,Current,60-DPD,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0TPA6FZ30JAU,2021-08-01,True,False,False,False,252128.25,288235.21,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0TPA6FZ30JAU,2021-11-01,True,False,False,False,251014.14,288115.7,Current,Current,0,0,Cornerstone Loan Servicing,Cornerstone Loan Servicing
0TQOKHJQW28J,2019-03-01,False,True,False,False,170557.01,170557.01,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0TQOKHJQW28J,2019-06-01,True,False,False,False,169218.14,183963.11,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TQWAM5Q9I1F,2022-09-01,True,False,False,False,313031.03,349548.58,Current,Current,0,0,Meridian Residential Capital,Meridian Residential Capital
0TQY1AK1WRWJ,2018-04-01,True,False,False,False,225129.6,244991.21,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0TQY1AK1WRWJ,2018-09-01,False,True,False,False,223656.26,223656.26,Current,30-DPD,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0TQY1AK1WRWJ,2019-05-01,True,False,False,False,221238.69,253566.12,Current,Current,0,0,Atlas Mortgage Services,Atlas Mortgage Services
0TRBRMBXSADE,2020-03-01,True,False,False,False,365596.68,412487.16,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TRBRMBXSADE,2020-04-01,True,False,False,False,365117.43,420229.35,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TRBRMBXSADE,2020-10-01,True,False,False,False,362199.69,380369.39,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TRBRMBXSADE,2021-12-01,False,True,False,False,355101.96,355101.96,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0TRBRMBXSADE,2023-07-01,False,True,False,False,345348.03,345348.03,Current,30-DPD,0,0,Beacon Home Loans,Beacon Home Loans
0TRBRMBXSADE,2023-08-01,True,False,False,False,344784.46,361706.8,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TU5KSVIW9KN,2018-10-01,True,False,False,False,225000.0,260917.95,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TU5KSVIW9KN,2021-06-01,True,False,False,False,216126.83,241612.06,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
0TU5KSVIW9KN,2021-07-01,True,False,False,False,215829.15,229929.67,Current,Current,0,0,Beacon Home Loans,Beacon Home Loans
