scenario,horizon_month,state,delinquency_3m,default_12m,prepayment_12m,loans,delinquency_3m_vs_baseline_pp,default_12m_vs_baseline_pp,prepayment_12m_vs_baseline_pp
Baseline,24,NC,0.19941726166344664,0.14574190317929533,0.07559508591256409,367,0.0,0.0,0.0
Baseline,24,NJ,0.16522537497410672,0.11455833709342508,0.07305637996703823,288,0.0,0.0,0.0
Baseline,24,NY,0.19230475988337384,0.14854312239182121,0.0732969639486239,589,0.0,0.0,0.0
Baseline,24,OH,0.18058129745288287,0.15211337407584888,0.07324608728282045,419,0.0,0.0,0.0
Baseline,24,OK,0.14583211917781838,0.10776817398739882,0.06862665573427369,119,0.0,0.0,0.0
Baseline,24,OR,0.15092336837243306,0.11658574724156993,0.05956348840255435,167,0.0,0.0,0.0
Baseline,24,PA,0.1933877617621246,0.16079577120982333,0.07274501850437902,419,0.0,0.0,0.0
Baseline,24,SC,0.20427354938010509,0.15138218905632556,0.07572117944182269,147,0.0,0.0,0.0
Baseline,24,TN,0.1873956715505857,0.13999744499976477,0.07242261817731004,242,0.0,0.0,0.0
Baseline,24,TX,0.18552613677897267,0.1418251347882004,0.07823960245515459,1000,0.0,0.0,0.0
Baseline,24,UT,0.19197216306678094,0.15020904918120134,0.06925282995164117,100,0.0,0.0,0.0
Baseline,24,VA,0.15746711432307736,0.11807016846844917,0.07904224525854571,295,0.0,0.0,0.0
Baseline,24,WA,0.19778699315229573,0.157764489215051,0.060563882516694666,279,0.0,0.0,0.0
Baseline,24,WI,0.15142411855221027,0.12594063225318775,0.07137224886147207,182,0.0,0.0,0.0
Baseline,36,AL,0.19865891879332373,0.14026289036298709,0.07041798124865514,143,0.0,0.0,0.0
Baseline,36,AZ,0.21734846404794947,0.1745536111812261,0.07682377028366698,266,0.0,0.0,0.0
Baseline,36,CA,0.1853948764730709,0.15024901701290955,0.07409539918078828,1290,0.0,0.0,0.0
Baseline,36,CO,0.1908183226714746,0.14697415797426638,0.07837747797790971,176,0.0,0.0,0.0
Baseline,36,CT,0.20282969914906304,0.14843228973774183,0.07170692612375056,109,0.0,0.0,0.0
Baseline,36,FL,0.1745088000408228,0.14272270496682596,0.07327086323803218,972,0.0,0.0,0.0
Baseline,36,GA,0.1883400828570481,0.13478276735969286,0.07113482017176825,383,0.0,0.0,0.0
Baseline,36,IL,0.1742981672811436,0.13080658286516514,0.08119809822411708,412,0.0,0.0,0.0
Baseline,36,IN,0.1554213283774084,0.1195545191780695,0.07598567377045644,210,0.0,0.0,0.0
Baseline,36,KY,0.21606590644804385,0.16052395339867587,0.07197990728533846,152,0.0,0.0,0.0
Baseline,36,LA,0.2016767378131309,0.15267039045992783,0.06906265778946812,133,0.0,0.0,0.0
Baseline,36,MA,0.17106338069905677,0.14421901984000018,0.06814832904461449,236,0.0,0.0,0.0
Baseline,36,MD,0.17712859787984303,0.13359075345807225,0.08156473027434852,199,0.0,0.0,0.0
Baseline,36,MI,0.1999424293103234,0.15536927022920954,0.06952317593250049,313,0.0,0.0,0.0
Baseline,36,MN,0.15636684146837243,0.1181632326236933,0.08177049860724638,179,0.0,0.0,0.0
Baseline,36,MO,0.18576136797626094,0.15164195797379793,0.07327531190748049,214,0.0,0.0,0.0
Baseline,36,NC,0.19830313177532866,0.14461350179124519,0.07589303768520753,367,0.0,0.0,0.0
Baseline,36,NJ,0.16406561898417024,0.11363032308194966,0.07254997167628786,288,0.0,0.0,0.0
Baseline,36,NY,0.190688664715155,0.1467983886282611,0.07335797667918158,589,0.0,0.0,0.0
Baseline,36,OH,0.17892027468598382,0.15062949235475773,0.07368419492184541,419,0.0,0.0,0.0
Baseline,36,OK,0.1423353720505426,0.10688589395688126,0.06879801776177087,119,0.0,0.0,0.0
Baseline,36,OR,0.14921608987400475,0.11406552500430744,0.05928267348400981,167,0.0,0.0,0.0
Baseline,36,PA,0.1917641218249725,0.1577310613671921,0.07293823985131696,419,0.0,0.0,0.0
Baseline,36,SC,0.2029811963728503,0.1530790480985014,0.07541930305515006,147,0.0,0.0,0.0
Baseline,36,TN,0.18583720401136983,0.1397383617429682,0.07085566061127421,242,0.0,0.0,0.0
Baseline,36,TX,0.18446548087933326,0.14023519160795628,0.07791148512943297,1000,0.0,0.0,0.0
Baseline,36,UT,0.19049922329346347,0.1507449987866329,0.06939728204113099,100,0.0,0.0,0.0
Baseline,36,VA,0.15509799990066273,0.11716266483580245,0.0792082105459103,295,0.0,0.0,0.0
Baseline,36,WA,0.1969267656258197,0.1558899286582627,0.06052703354080632,279,0.0,0.0,0.0
Baseline,36,WI,0.1493818876054633,0.1260141627030441,0.0707477509866602,182,0.0,0.0,0.0
Baseline,48,AL,0.19589201814266335,0.13830282132908403,0.07082210415732904,143,0.0,0.0,0.0
Baseline,48,AZ,0.2164527079492105,0.17371976285011606,0.07679004623792447,266,0.0,0.0,0.0
Baseline,48,CA,0.1841180872535499,0.14882392322975382,0.07344790426501473,1290,0.0,0.0,0.0
Baseline,48,CO,0.19008482116504322,0.14546786261701133,0.07758762496647159,176,0.0,0.0,0.0
Baseline,48,CT,0.2009635461084927,0.1492014617134664,0.07100638316123195,109,0.0,0.0,0.0
Baseline,48,FL,0.17317693863351666,0.1416743692483679,0.0733129958377568,972,0.0,0.0,0.0
Baseline,48,GA,0.18773629529902247,0.1336186638605021,0.07131627186265105,383,0.0,0.0,0.0
Baseline,48,IL,0.17271392312806919,0.12925909459863488,0.08034926238683499,412,0.0,0.0,0.0
Baseline,48,IN,0.15339662676123333,0.11837329481770183,0.07583149413520401,210,0.0,0.0,0.0
Baseline,48,KY,0.2151161526088643,0.15861342083127575,0.07156628218830459,152,0.0,0.0,0.0
Baseline,48,LA,0.20115959098256855,0.14851654907785303,0.06964237129776697,133,0.0,0.0,0.0
Baseline,48,MA,0.17049597161552538,0.14328592940379864,0.06823514022018391,236,0.0,0.0,0.0
Baseline,48,MD,0.17537310708986875,0.1341357418973812,0.0812903739920751,199,0.0,0.0,0.0
Baseline,48,MI,0.19856059154204928,0.15334327917097573,0.06960237657411326,313,0.0,0.0,0.0
Baseline,48,MN,0.15647195882866197,0.11695111090896827,0.08155928598498223,179,0.0,0.0,0.0
Baseline,48,MO,0.18479782402151917,0.1511321529471919,0.07296059490029898,214,0.0,0.0,0.0
Baseline,48,NC,0.1972632207310358,0.1433155434821036,0.0761492309697126,367,0.0,0.0,0.0
Baseline,48,NJ,0.1633420593923449,0.11299539004063343,0.0719873243933478,288,0.0,0.0,0.0
Baseline,48,NY,0.18936314893035197,0.14554626106483134,0.0734978953652016,589,0.0,0.0,0.0
Baseline,48,OH,0.17805959912247638,0.14957149879425544,0.07352678063031011,419,0.0,0.0,0.0
Baseline,48,OK,0.14168061763410772,0.10588631648133195,0.06997791715577875,119,0.0,0.0,0.0
Baseline,48,OR,0.14777904897804253,0.11043170751706356,0.05920903691651542,167,0.0,0.0,0.0
Baseline,48,PA,0.1908752042129579,0.15625391777289935,0.07387684049078794,419,0.0,0.0,0.0
Baseline,48,SC,0.20242765171862973,0.15273715148247605,0.07440035286685487,147,0.0,0.0,0.0
Baseline,48,TN,0.18444679685640383,0.13883945115273105,0.07026505960390496,242,0.0,0.0,0.0
Baseline,48,TX,0.18267876892160947,0.13809050120290065,0.07735161246179836,1000,0.0,0.0,0.0
Baseline,48,UT,0.18776891465113932,0.15136684147198284,0.06946370954894757,100,0.0,0.0,0.0
Baseline,48,VA,0.15436782938879298,0.11588070096579065,0.07931347641763085,295,0.0,0.0,0.0
Baseline,48,WA,0.19630972336598657,0.15541318447943528,0.06093651334739844,279,0.0,0.0,0.0
Baseline,48,WI,0.14867998298283666,0.12578576602524733,0.07068635441340934,182,0.0,0.0,0.0
High-Prepayment,1,AL,0.20155100591907849,0.14329941975242075,0.06838055673270192,143,0.0,0.0,0.0
High-Prepayment,1,AZ,0.2222730234369404,0.1772368008426978,0.07803119084935646,266,0.0,0.0,0.0
High-Prepayment,1,CA,0.1898995426399599,0.15418387917264886,0.07583573187592262,1290,0.0,0.0,0.0
High-Prepayment,1,CO,0.1941074982858704,0.15437671403687753,0.07875290630212307,176,0.0,0.0,0.0
High-Prepayment,1,CT,0.20706938253610047,0.1552079761635559,0.071357972803505,109,0.0,0.0,0.0
High-Prepayment,1,FL,0.17918949781438104,0.14659582047330424,0.07294133551949947,972,0.0,0.0,0.0
High-Prepayment,1,GA,0.19433669954830865,0.14126134785197425,0.06979057019015149,383,0.0,0.0,0.0
High-Prepayment,1,IL,0.18019127244219418,0.1348326068643595,0.08089484463376367,412,0.0,0.0,0.0
High-Prepayment,1,IN,0.15916619396397502,0.1216030992689051,0.07535917717025765,210,0.0,0.0,0.0
High-Prepayment,1,KY,0.22039342816479426,0.16730855807205874,0.0713852851088608,152,0.0,0.0,0.0
High-Prepayment,1,LA,0.20773836723705005,0.1608358106635292,0.06893772223856605,133,0.0,0.0,0.0
High-Prepayment,1,MA,0.17497197811283247,0.15038519209678716,0.06860436806157222,236,0.0,0.0,0.0
High-Prepayment,1,MD,0.18203451391440917,0.13401334424553266,0.07857650916196611,199,0.0,0.0,0.0
High-Prepayment,1,MI,0.20400579644118647,0.16535980150836999,0.0686507623002693,313,0.0,0.0,0.0
High-Prepayment,1,MN,0.15917314789765152,0.12383921843607128,0.08253236264675846,179,0.0,0.0,0.0
High-Prepayment,1,MO,0.18938769533147298,0.15252873337859463,0.0742057276603315,214,0.0,0.0,0.0
High-Prepayment,1,NC,0.201789375729076,0.149277338218722,0.07553550027493186,367,0.0,0.0,0.0
High-Prepayment,1,NJ,0.1704514216890885,0.11625227713841799,0.07329313742142195,288,0.0,0.0,0.0
High-Prepayment,1,NY,0.1953613747757881,0.15311816699378478,0.07337745560775073,589,0.0,0.0,0.0
High-Prepayment,1,OH,0.18485951366569317,0.15661460215556855,0.07277175022171814,419,0.0,0.0,0.0
High-Prepayment,1,OK,0.14826236057992467,0.10787348649179096,0.06844175342820003,119,0.0,0.0,0.0
High-Prepayment,1,OR,0.15365952539040942,0.12269815174188597,0.059587037248600025,167,0.0,0.0,0.0
High-Prepayment,1,PA,0.19831042562472545,0.16447964523339315,0.07241757486872112,419,0.0,0.0,0.0
High-Prepayment,1,SC,0.20633853449916567,0.15223778782130834,0.07572049976273902,147,0.0,0.0,0.0
High-Prepayment,1,TN,0.18863255427912543,0.1428542357865808,0.07321613260576446,242,0.0,0.0,0.0
High-Prepayment,1,TX,0.18779454068557427,0.14618338421423624,0.0789924918480877,1000,0.0,0.0,0.0
High-Prepayment,1,UT,0.1946885851573693,0.15181766880601388,0.06902939777309998,100,0.0,0.0,0.0
High-Prepayment,1,VA,0.15898444499281567,0.12065374782061351,0.07928744607247408,295,0.0,0.0,0.0
High-Prepayment,1,WA,0.2003186787109868,0.159611839265769,0.06008310444509266,279,0.0,0.0,0.0
High-Prepayment,1,WI,0.15351507353094027,0.1257272751008687,0.0716633766084297,182,0.0,0.0,0.0
High-Prepayment,12,AL,0.19678745092052424,0.13194792964517418,0.07131429550272124,143,-0.3309973092439883,-0.8642771667009497,0.12785584310217174
High-Prepayment,12,AZ,0.21677324247335286,0.17017619407849696,0.07724972404016908,266,-0.33746920281694237,-0.5010939877175213,0.007260394625557831
High-Prepayment,12,CA,0.18487922654288666,0.14423133002583782,0.07575250332913086,1290,-0.3379898520713326,-0.8618683249360465,0.04191100824277039
High-Prepayment,12,CO,0.18925869989536032,0.13986725559717564,0.08042777046868464,176,-0.3682142590662768,-1.2130977921377433,0.17971641871625255
High-Prepayment,12,CT,0.19885631960605726,0.14474675280399257,0.0739368303064215,109,-0.6656921207425642,-0.7935131844586413,0.24248413090400406
High-Prepayment,12,FL,0.17319774897247367,0.13735328038284061,0.07392709576101136,972,-0.45749746400070845,-0.8071062988559863,0.06867841788263662
High-Prepayment,12,GA,0.1878131612403409,0.13118639039239524,0.07216038111894206,383,-0.4150953677196978,-0.794157849228605,0.15439619965279677
High-Prepayment,12,IL,0.17463525101370547,0.12412302525861434,0.08339347811885217,412,-0.4430104874409424,-0.9306369058415018,0.24622524937145673
High-Prepayment,12,IN,0.15464005524728952,0.11114376134472972,0.07850529303622868,210,-0.3730375466444086,-1.0419347225005384,0.23784870691699045
High-Prepayment,12,KY,0.21410494879545314,0.1555874934076238,0.07189157993988052,152,-0.3929902950031122,-0.9235954148756303,0.013388769898703412
High-Prepayment,12,LA,0.2034989373006704,0.14428544032573612,0.0706003635237634,133,-0.3612848710416505,-1.2831760797945457,0.1719819176109319
High-Prepayment,12,MA,0.1707432421685179,0.13866654746720225,0.07003621688763911,236,-0.34111996846546144,-0.975275861890379,0.1889830309440857
High-Prepayment,12,MD,0.17580690765430268,0.12831641707217536,0.08258367465470741,199,-0.4627017407851014,-0.5646936913304035,0.3059791886643126
High-Prepayment,12,MI,0.1988483043260953,0.15160470632720927,0.07211351674952103,313,-0.4145229633411379,-1.0202090091974092,0.3309325058682616
High-Prepayment,12,MN,0.15517981750778237,0.11369281838546659,0.08295798655379998,179,-0.303491158766353,-0.612726195406435,0.0917419436153255
High-Prepayment,12,MO,0.18568322421791242,0.1431860467155494,0.07607131964712466,214,-0.2770321039306245,-0.9451246723307799,0.1552022098729261
High-Prepayment,12,NC,0.19888745066009192,0.13675183124782497,0.07640320617117884,367,-0.23743076806460317,-1.0637823965796738,0.11025135426706162
High-Prepayment,12,NJ,0.16524052377222678,0.10791732264340521,0.07433510518738679,288,-0.25649155278998637,-0.7851199521482486,0.1020953213978229
High-Prepayment,12,NY,0.19095001534992037,0.14201131478654125,0.07484340281461616,589,-0.287295925501449,-0.8771788919709367,0.11294599426059232
High-Prepayment,12,OH,0.17903160311395314,0.145191576188522,0.0733320384106464,419,-0.2687035083100364,-0.9208328144305999,0.024449669707519994
High-Prepayment,12,OK,0.14381605112598167,0.10103644459943248,0.06910196830952546,119,-0.25721969689599944,-0.644338646501609,0.02047080141153873
High-Prepayment,12,OR,0.14835566111889825,0.10744230653740997,0.06277796476216978,167,-0.4218157791617688,-1.2582927841519667,0.338573845898231
High-Prepayment,12,PA,0.1918461795606107,0.1570193811808768,0.07368168776310166,419,-0.39962972960049803,-0.5013567072153335,0.10634069472227337
High-Prepayment,12,SC,0.20153431899734708,0.14387523035563213,0.07765857844747491,147,-0.41807413308525276,-0.844811636328402,0.20618456440763266
High-Prepayment,12,TN,0.1840642835681691,0.1295461813237216,0.07170515985029635,242,-0.3846374867648855,-1.240537462800534,-0.1463761110475581
High-Prepayment,12,TX,0.18340376253306934,0.13586040123345905,0.07880295028030355,1000,-0.31550654290360414,-0.8928598846575986,0.04320700614718481
High-Prepayment,12,UT,0.18991226646929557,0.13909882963618478,0.07122098502568958,100,-0.3905546429393114,-1.2090968075315733,0.26733772987891646
High-Prepayment,12,VA,0.15556423962983412,0.11271855087250895,0.08022346871195368,295,-0.2644588564937739,-0.6046463538521105,0.07509381639219381
High-Prepayment,12,WA,0.19620931897863866,0.15084223940432864,0.06278308056445324,279,-0.2681786521767482,-0.7714598028557479,0.24256342291532756
High-Prepayment,12,WI,0.1483514075465346,0.12016259746694076,0.0742232125333904,182,-0.38331366091722274,-0.5876636185301334,0.23013961942093125
High-Prepayment,24,AL,0.18764477948717515,0.12741838181319973,0.07420978825090922,143,-1.201804662559955,-1.2726504098654474,0.3786871692044405
High-Prepayment,24,AZ,0.21147369866360985,0.15974880257716778,0.0781108813325956,266,-0.7318441042495488,-1.4646591244856428,0.1211464431196893
High-Prepayment,24,CA,0.17892198024448186,0.13354775616604633,0.07551675836713931,1290,-0.7863399323781661,-1.769499859655177,0.09600811039604529
High-Prepayment,24,CO,0.18552677824474478,0.126430560164734,0.08121886815595901,176,-0.7113596841478276,-2.4376082702885995,0.28755037135626826
High-Prepayment,24,CT,0.19024492875263446,0.1314556589828449,0.07358635810002048,109,-1.2590207249245728,-1.9403908397201879,0.23594550661226177
High-Prepayment,24,FL,0.16859449505082336,0.12705865892490115,0.07448087337915259,972,-0.7109063984066466,-1.660818058381233,0.11264557446591383
High-Prepayment,24,GA,0.18188339480556573,0.1230577343322996,0.07353486540759192,383,-0.8405971357223957,-1.3866230998312523,0.26246115099435724
High-Prepayment,24,IL,0.16870907315852451,0.11231996175863687,0.08438117865279916,412,-0.7784431519292395,-1.8924916580397688,0.3219036434300951
High-Prepayment,24,IN,0.1487914024655011,0.0997099075036351,0.08122030238191082,210,-0.8284318616267411,-2.0339166238869195,0.5493393515788675
High-Prepayment,24,KY,0.20915861510011322,0.13793085743533204,0.07627223732200054,152,-0.7963412609567094,-2.4918899387515263,0.42645216651682333
High-Prepayment,24,LA,0.1965533246082382,0.13513688789293532,0.07241142125364944,133,-0.847059890831478,-1.867539991397313,0.3459682905180603
High-Prepayment,24,MA,0.16524212200802946,0.1252035116224558,0.07027972310645422,236,-0.8053997908897936,-2.1332833449776407,0.2177200523904299
High-Prepayment,24,MD,0.17000740657316982,0.12410179559264557,0.08516474148198365,199,-0.8549203656037202,-0.9563128809271584,0.48046860979743394
High-Prepayment,24,MI,0.19247917462270397,0.13793397406077582,0.07411376308713513,313,-0.9354135764898491,-2.0501208708059773,0.4770155483556762
High-Prepayment,24,MN,0.15211636908397916,0.10677015217918875,0.08358547412981004,179,-0.5028458253654527,-1.2560423834615573,0.1471992723089191
High-Prepayment,24,MO,0.18120369464481648,0.13047284151228006,0.0765719982571888,214,-0.6085851716297219,-2.1507059978432967,0.30274868780195
High-Prepayment,24,NC,0.1941277763787204,0.12916152422894006,0.07859052711616174,367,-0.5289485284726253,-1.6580378950355272,0.2995441203597654
High-Prepayment,24,NJ,0.15938955589305523,0.09500779773454808,0.07588321249279986,288,-0.5835819081051491,-1.9550539358877004,0.282683252576163
High-Prepayment,24,NY,0.18519206401733465,0.13198937811237388,0.07618866246447727,589,-0.7112695866039187,-1.6553744279447336,0.2891698515853372
High-Prepayment,24,OH,0.17530162392141874,0.13804033071401248,0.0739031508316233,419,-0.5279673531464135,-1.4073043361836401,0.06570635488028498
High-Prepayment,24,OK,0.13694877499944624,0.09429999620561803,0.07234970118839062,119,-0.8883344178372138,-1.346817778178079,0.3723045454116933
High-Prepayment,24,OR,0.14119733711825283,0.09510366356201767,0.06661948650697341,167,-0.9726031254180229,-2.148208367955226,0.7055998104419064
High-Prepayment,24,PA,0.1860485029053903,0.14467935904552015,0.07537864310268545,419,-0.733925885673431,-1.6116412164303178,0.2633624598306433
High-Prepayment,24,SC,0.19769404167038082,0.1357590828447064,0.07771476815503774,147,-0.6579507709724264,-1.5623106211619164,0.1993588713215047
High-Prepayment,24,TN,0.17788800498082596,0.12029924289644332,0.07140993869709401,242,-0.9507666569759737,-1.9698202103321447,-0.10126794802160222
High-Prepayment,24,TX,0.17846338897469782,0.12255989589027796,0.07862093392895915,1000,-0.7062747804274849,-1.9265238897922448,0.03813314738045637
High-Prepayment,24,UT,0.1810681440182643,0.12604488905839786,0.07420165473452695,100,-1.090401904851665,-2.416416012280348,0.49488247828857745
High-Prepayment,24,VA,0.1499909799041778,0.10400807444784946,0.08189838663293099,295,-0.7476134418899549,-1.4062094020599714,0.2856141374385279
High-Prepayment,24,WA,0.18956048380497637,0.1413306533221589,0.06454431529471513,279,-0.8226509347319361,-1.6433835892892101,0.3980432778020466
High-Prepayment,24,WI,0.14344455639471865,0.10741724849392617,0.07583171941482048,182,-0.7979562157491626,-1.8523383759261574,0.4459470553348402
High-Prepayment,36,AL,0.1802454237054345,0.11557699098644517,0.07660575134252087,143,-1.8413495087889227,-2.468589937654192,0.618777009386573
High-Prepayment,36,AZ,0.204810785427775,0.15001941101732064,0.07956165844608662,266,-1.2537678620174464,-2.4534200163905453,0.2737888162419641
High-Prepayment,36,CA,0.17325253949253358,0.1221509218225706,0.07602428666921589,1290,-1.2142336980537323,-2.809809519033894,0.1928887488427608
High-Prepayment,36,CO,0.18113491706265455,0.11733226416706705,0.08263782212093208,176,-0.9683405608820056,-2.964189380719934,0.4260344143022371
High-Prepayment,36,CT,0.183878136618196,0.11465551536995265,0.07685511187703557,109,-1.895156253086705,-3.377677436778918,0.5148185753285017
High-Prepayment,36,FL,0.1632096879062462,0.11698519527071101,0.07500819321255191,972,-1.1299112134576599,-2.573750969611495,0.17373299745197246
High-Prepayment,36,GA,0.17631304095406147,0.11031399817534733,0.07487921625173952,383,-1.202704190298662,-2.4468769184345525,0.3744396079971263
High-Prepayment,36,IL,0.16155843218991764,0.1018444050565027,0.08531014796750944,412,-1.2739735091225972,-2.8962177808662433,0.4112049743392354
High-Prepayment,36,IN,0.1447928374685245,0.09327513896485899,0.0832430205543601,210,-1.0628490908883903,-2.627938021321051,0.7257346783903662
High-Prepayment,36,KY,0.2017803064063642,0.1280418188073029,0.07692359076930434,152,-1.4285600041679642,-3.2482134591372973,0.49436834839658855
High-Prepayment,36,LA,0.19159171486387866,0.12057124778910573,0.07466442309261746,133,-1.0085022949252231,-3.2099142670822105,0.5601765303149348
High-Prepayment,36,MA,0.16148537165559218,0.11606115206956424,0.07175242654188323,236,-0.9578009043464591,-2.815786777043594,0.36040974972687406
High-Prepayment,36,MD,0.16633283433522295,0.12086331956276834,0.08813370553280278,199,-1.0795763544620085,-1.272743389530391,0.6568975258454263
High-Prepayment,36,MI,0.18883816060866893,0.12748380587111913,0.07545737145033575,313,-1.1104268701654485,-2.7885464358090415,0.5934195517835263
High-Prepayment,36,MN,0.14641850300804318,0.10170980226261235,0.0853010335416338,179,-0.9948338460329248,-1.6453430361080947,0.35305349343874304
High-Prepayment,36,MO,0.17476535021303335,0.12097380633011896,0.07886443788604924,214,-1.0996017763227588,-3.0668151643678963,0.5589125978568754
High-Prepayment,36,NC,0.18739001402536296,0.11732207750429868,0.07892837636536086,367,-1.0913117749965702,-2.7291424286946504,0.3035338680153335
High-Prepayment,36,NJ,0.15445035939961024,0.08774431957599681,0.0766259616003976,288,-0.9615259584559999,-2.5886003505952853,0.4075989924109735
High-Prepayment,36,NY,0.18002585830251588,0.11988184748237235,0.07751409325719912,589,-1.0662806412639114,-2.691654114588876,0.4156116578017538
High-Prepayment,36,OH,0.17036939970013443,0.12689005448957963,0.07417396284859046,419,-0.8550874985849388,-2.3739437865178097,0.04897679267450439
High-Prepayment,36,OK,0.13210353541336234,0.08575044239227345,0.07388068100685823,119,-1.0231836637180276,-2.113545156460782,0.5082663245087354
High-Prepayment,36,OR,0.13700200305207186,0.08733217185599892,0.0679232081716705,167,-1.2214086821932897,-2.673335314830852,0.8640534687660684
High-Prepayment,36,PA,0.17900914361896217,0.1355848615006296,0.07757746685270031,419,-1.2754978206010321,-2.2146199866562495,0.46392270013833475
High-Prepayment,36,SC,0.19300179837805287,0.12783350214715536,0.08024925967059676,147,-0.997939799479744,-2.524554595134604,0.4829956615446704
High-Prepayment,36,TN,0.1719974046993517,0.11188018810659921,0.072655066677922,242,-1.383979931201812,-2.7858173636368986,0.1799406066647788
High-Prepayment,36,TX,0.17315907907917705,0.11239136436459184,0.0788386977621956,1000,-1.1306401800156212,-2.784382724336444,0.09272126327626307
High-Prepayment,36,UT,0.1717300349434855,0.113910887214306,0.07498104479449412,100,-1.8769188349977983,-3.683411157232688,0.5583762753363128
High-Prepayment,36,VA,0.14645036303827685,0.09559778716388712,0.08479736583158622,295,-0.8647636862385871,-2.1564877671915337,0.5589155285675912
High-Prepayment,36,WA,0.18552655836500556,0.13149980284677038,0.06608296202999646,279,-1.1400207260814144,-2.439012581149233,0.5555928489190142
High-Prepayment,36,WI,0.13943563855444793,0.09062048806199885,0.07975761262245223,182,-0.9946249051015377,-3.539367464104526,0.9009861635792038
High-Prepayment,48,AL,0.17444381853090576,0.1096612730256729,0.07872198398848901,143,-2.144819961175759,-2.8641548303411133,0.7899879831159973
High-Prepayment,48,AZ,0.19787817094102006,0.13731359993298484,0.08107408070189617,266,-1.857453700819045,-3.6406162917131226,0.42840344639717004
High-Prepayment,48,CA,0.1680759820292314,0.11264058776237078,0.07632062637109079,1290,-1.6042105224318481,-3.6183335467383047,0.2872722106076059
High-Prepayment,48,CO,0.17732964333729978,0.10365597833602104,0.08368425918392272,176,-1.2755177827743436,-4.18118842809903,0.609663421745113
High-Prepayment,48,CT,0.17807520321447712,0.10679943906600638,0.08028116971647381,109,-2.288834289401559,-4.240202264746003,0.927478655524186
High-Prepayment,48,FL,0.1575717822638905,0.1074746230456267,0.07524653153250527,972,-1.5605156369626172,-3.4199746202741204,0.19335356947484672
High-Prepayment,48,GA,0.1706472039974011,0.10234648673217274,0.07603064380166003,383,-1.7089091301621369,-3.1272177128329375,0.47143719390089767
High-Prepayment,48,IL,0.15622663674100395,0.09430407152763938,0.0851185320265202,412,-1.648728638706523,-3.4955023070995503,0.4769269639685214
High-Prepayment,48,IN,0.14071434244052225,0.0845984633292702,0.0854626334871573,210,-1.2682284320711084,-3.3774831488431634,0.9631139351953283
High-Prepayment,48,KY,0.19630387727908077,0.11359200274795779,0.07802518188958806,152,-1.8812275329783523,-4.502141808331796,0.6458899701283466
High-Prepayment,48,LA,0.18251177767285684,0.11346357560598477,0.07778949074328638,133,-1.8647813309711714,-3.5052973471868256,0.8147119445519407
High-Prepayment,48,MA,0.15543125630321772,0.10878124407908099,0.07136689411492618,236,-1.506471531230766,-3.4504685324717648,0.31317538947422674
High-Prepayment,48,MD,0.16110643626106344,0.11046472353342483,0.09002938990500373,199,-1.426667082880531,-2.3671018363956366,0.8739015912928625
High-Prepayment,48,MI,0.18181998792949997,0.11106651717670767,0.07770010895069338,313,-1.674060361254931,-4.227676199426806,0.8097732376580111
High-Prepayment,48,MN,0.1414123008978565,0.09260118338528392,0.08723836903138542,179,-1.5059657930805463,-2.4349927523684354,0.5679083046403188
High-Prepayment,48,MO,0.1688866826636286,0.11181340226064342,0.08124744204680492,214,-1.5911141357890568,-3.9318750686548483,0.8286847146505947
High-Prepayment,48,NC,0.17970507094275,0.10720048127971865,0.07882285245200045,367,-1.7558149788285793,-3.6115062202384944,0.26736214822878496
High-Prepayment,48,NJ,0.14945325395464368,0.08364944870051391,0.07644019842686929,288,-1.3888805437701213,-2.9345941340119515,0.44528740335214867
High-Prepayment,48,NY,0.17442195610462657,0.10474614182569145,0.07923209427093317,589,-1.4941192825725396,-4.08001192391399,0.5734198905731569
High-Prepayment,48,OH,0.16464883071036074,0.11902493039786725,0.07380457701272415,419,-1.3410768412115637,-3.054656839638818,0.02777963824140417
High-Prepayment,48,OK,0.1260041501328933,0.07794571632884123,0.07563243913568658,119,-1.567646750121443,-2.794060015249072,0.5654521979907832
High-Prepayment,48,OR,0.13484729517595026,0.0799116762902974,0.06977388828813355,167,-1.2931753802092272,-3.0520031226766164,1.0564851371618131
High-Prepayment,48,PA,0.1740713649311631,0.12509088050650155,0.07855193718271199,419,-1.6803839281794797,-3.1163037266397797,0.46750966919240494
High-Prepayment,48,SC,0.1886213354210614,0.11758928184814112,0.08305862041993799,147,-1.3806316297568317,-3.514786963433493,0.8658267553083119
High-Prepayment,48,TN,0.16670187059548605,0.10263055168033083,0.07304100837035946,242,-1.7744926260917782,-3.620889947240022,0.27759487664544974
High-Prepayment,48,TX,0.1668905664853047,0.10132134810664804,0.07903279852237682,1000,-1.578820243630477,-3.6769153096252603,0.168118606057846
High-Prepayment,48,UT,0.1685680723220932,0.10671503394858883,0.07683610591552954,100,-1.920084232904612,-4.465180752339401,0.7372396366581977
High-Prepayment,48,VA,0.13894413400736338,0.08803077892804714,0.08543146113855628,295,-1.5423695381429599,-2.78499220377435,0.6117984720925423
High-Prepayment,48,WA,0.17835494541160923,0.11997170052508718,0.06736327653459835,279,-1.7954777954377332,-3.5441483954348096,0.6426763187199911
High-Prepayment,48,WI,0.13415182418420674,0.08333399062359133,0.08248230314639714,182,-1.4528158798629924,-4.245177540165599,1.1795948732987795
